cbsa,state_code,zip,state_abrv,cbsa_name,zipname,pop10
24020,36,12814,NY,"Glens Falls, NY (Metro)","Bolton Landing, NY",1574
24020,36,12815,NY,"Glens Falls, NY (Metro)","Brant Lake, NY",871
24020,36,12816,NY,"Glens Falls, NY (Metro)","Cambridge, NY",4610
24020,36,12817,NY,"Glens Falls, NY (Metro)","Chestertown, NY",2274
24020,36,12819,NY,"Glens Falls, NY (Metro)","Clemons, NY",403
24020,36,12821,NY,"Glens Falls, NY (Metro)","Comstock, NY",2750
24020,36,12823,NY,"Glens Falls, NY (Metro)","Cossayuna, NY",238
24020,36,12824,NY,"Glens Falls, NY (Metro)","Diamond Point, NY",894
24020,36,12827,NY,"Glens Falls, NY (Metro)","Fort Ann, NY",3877
24020,36,12828,NY,"Glens Falls, NY (Metro)","Fort Edward, NY",5758
24020,36,12832,NY,"Glens Falls, NY (Metro)","Granville, NY",7106
24020,36,12834,NY,"Glens Falls, NY (Metro)","Greenwich, NY",6594
24020,36,12835,NY,"Glens Falls, NY (Metro)","Hadley, NY",48
24020,36,12836,NY,"Glens Falls, NY (Metro)","Hague, NY",561
24020,36,12837,NY,"Glens Falls, NY (Metro)","Hampton, NY",857
24020,36,12838,NY,"Glens Falls, NY (Metro)","Hartford, NY",608
24020,36,12839,NY,"Glens Falls, NY (Metro)","Hudson Falls, NY",13588
24020,36,12841,NY,"Glens Falls, NY (Metro)","Huletts Landing, NY (PO Boxes)",77
24020,36,12843,NY,"Glens Falls, NY (Metro)","Johnsburg, NY",600
24020,36,12844,NY,"Glens Falls, NY (Metro)","Kattskill Bay, NY",199
24020,36,12845,NY,"Glens Falls, NY (Metro)","Lake George, NY",4842
24020,36,12846,NY,"Glens Falls, NY (Metro)","Lake Luzerne, NY",3298
24020,36,12849,NY,"Glens Falls, NY (Metro)","Middle Granville, NY",385
24020,36,12853,NY,"Glens Falls, NY (Metro)","North Creek, NY",1712
24020,36,12856,NY,"Glens Falls, NY (Metro)","North River, NY (PO Boxes)",187
24020,36,12857,NY,"Glens Falls, NY (Metro)","Olmstedville, NY",48
24020,36,12860,NY,"Glens Falls, NY (Metro)","Pottersville, NY",748
24020,36,12861,NY,"Glens Falls, NY (Metro)","Putnam Station, NY",609
24020,36,12862,NY,"Glens Falls, NY (Metro)","Riparius, NY (PO Boxes)",17
24020,36,12865,NY,"Glens Falls, NY (Metro)","Salem, NY",3663
24020,36,12870,NY,"Glens Falls, NY (Metro)","Schroon Lake, NY",31
24020,36,12873,NY,"Glens Falls, NY (Metro)","Shushan, NY",736
24020,36,12874,NY,"Glens Falls, NY (Metro)","Silver Bay, NY",142
24020,36,12878,NY,"Glens Falls, NY (Metro)","Stony Creek, NY",719
24020,36,12885,NY,"Glens Falls, NY (Metro)","Warrensburg, NY",4602
24020,36,12886,NY,"Glens Falls, NY (Metro)","Wevertown, NY",269
24020,36,12887,NY,"Glens Falls, NY (Metro)","Whitehall, NY",4972
24020,36,99999,NY,"Glens Falls, NY (Metro)",99999,0
24060,8,81601,CO,"Glenwood Springs, CO (Micro)","Glenwood Springs, CO",15442
24060,8,81611,CO,"Glenwood Springs, CO (Micro)","Aspen, CO",9921
24060,8,81612,CO,"Glenwood Springs, CO (Micro)","Aspen, CO",20
24060,8,81615,CO,"Glenwood Springs, CO (Micro)","Snowmass Village, CO",2839
24060,8,81621,CO,"Glenwood Springs, CO (Micro)","Basalt, CO",1753
24060,8,81623,CO,"Glenwood Springs, CO (Micro)","Carbondale, CO",10794
24060,8,81630,CO,"Glenwood Springs, CO (Micro)","De Beque, CO",98
24060,8,81635,CO,"Glenwood Springs, CO (Micro)","Battlement Mesa, CO",5957
24060,8,81637,CO,"Glenwood Springs, CO (Micro)","Gypsum, CO",64
24060,8,81642,CO,"Glenwood Springs, CO (Micro)","Meredith, CO",61
24060,8,81647,CO,"Glenwood Springs, CO (Micro)","New Castle, CO",7104
24060,8,81650,CO,"Glenwood Springs, CO (Micro)","Rifle, CO",12947
24060,8,81652,CO,"Glenwood Springs, CO (Micro)","Silt, CO",4904
24060,8,81654,CO,"Glenwood Springs, CO (Micro)","Snowmass, CO",1391
24060,8,81656,CO,"Glenwood Springs, CO (Micro)","Woody Creek, CO",242
24100,36,12010,NY,"Gloversville, NY (Micro)","Amsterdam, NY",3802
24100,36,12025,NY,"Gloversville, NY (Micro)","Broadalbin, NY",4964
24100,36,12032,NY,"Gloversville, NY (Micro)","Caroga Lake, NY",827
24100,36,12068,NY,"Gloversville, NY (Micro)","Fonda, NY",31
24100,36,12070,NY,"Gloversville, NY (Micro)","Fort Johnson, NY",403
24100,36,12078,NY,"Gloversville, NY (Micro)","Gloversville, NY",23773
24100,36,12086,NY,"Gloversville, NY (Micro)","Hagaman, NY",212
24100,36,12095,NY,"Gloversville, NY (Micro)","Johnstown, NY",12266
24100,36,12117,NY,"Gloversville, NY (Micro)","Mayfield, NY",3256
24100,36,12134,NY,"Gloversville, NY (Micro)","Northville, NY",1929
24100,36,13329,NY,"Gloversville, NY (Micro)","Dolgeville, NY",1022
24100,36,13339,NY,"Gloversville, NY (Micro)","Fort Plain, NY",463
24100,36,13452,NY,"Gloversville, NY (Micro)","Saint Johnsville, NY",1982
24100,36,13470,NY,"Gloversville, NY (Micro)","Stratford, NY",601
24100,36,99999,NY,"Gloversville, NY (Micro)",99999,0
24140,37,27524,NC,"Goldsboro, NC (Metro)","Four Oaks, NC",299
24140,37,27530,NC,"Goldsboro, NC (Metro)","Goldsboro, NC",40117
24140,37,27531,NC,"Goldsboro, NC (Metro)","Goldsboro, NC",594
24140,37,27534,NC,"Goldsboro, NC (Metro)","Goldsboro, NC",31364
24140,37,27542,NC,"Goldsboro, NC (Metro)","Kenly, NC",690
24140,37,27569,NC,"Goldsboro, NC (Metro)","Princeton, NC",2200
24140,37,27830,NC,"Goldsboro, NC (Metro)","Fremont, NC",4468
24140,37,27863,NC,"Goldsboro, NC (Metro)","Pikeville, NC",11628
24140,37,27883,NC,"Goldsboro, NC (Metro)","Stantonsburg, NC",606
24140,37,28333,NC,"Goldsboro, NC (Metro)","Dudley, NC",11830
24140,37,28365,NC,"Goldsboro, NC (Metro)","Mount Olive, NC",10609
24140,37,28551,NC,"Goldsboro, NC (Metro)","La Grange, NC",4013
24140,37,28578,NC,"Goldsboro, NC (Metro)","Seven Springs, NC",4205
24220,27,56517,MN,"Grand Forks, ND-MN (Metro)","Beltrami, MN",279
24220,27,56523,MN,"Grand Forks, ND-MN (Metro)","Climax, MN",539
24220,27,56535,MN,"Grand Forks, ND-MN (Metro)","Erskine, MN",1337
24220,27,56540,MN,"Grand Forks, ND-MN (Metro)","Fertile, MN",1754
24220,27,56542,MN,"Grand Forks, ND-MN (Metro)","Fosston, MN",2671
24220,27,56556,MN,"Grand Forks, ND-MN (Metro)","McIntosh, MN",1160
24220,27,56568,MN,"Grand Forks, ND-MN (Metro)","Nielsville, MN",142
24220,27,56592,MN,"Grand Forks, ND-MN (Metro)","Winger, MN",512
24220,27,56621,MN,"Grand Forks, ND-MN (Metro)","Bagley, MN",66
24220,27,56634,MN,"Grand Forks, ND-MN (Metro)","Clearbrook, MN",6
24220,27,56644,MN,"Grand Forks, ND-MN (Metro)","Gonvick, MN",9
24220,27,56646,MN,"Grand Forks, ND-MN (Metro)","Gully, MN",355
24220,27,56651,MN,"Grand Forks, ND-MN (Metro)","Lengby, MN",259
24220,27,56684,MN,"Grand Forks, ND-MN (Metro)","Trail, MN",229
24220,27,56710,MN,"Grand Forks, ND-MN (Metro)","Alvarado, MN",20
24220,27,56715,MN,"Grand Forks, ND-MN (Metro)","Brooks, MN",10
24220,27,56716,MN,"Grand Forks, ND-MN (Metro)","Crookston, MN",9388
24220,27,56721,MN,"Grand Forks, ND-MN (Metro)","East Grand Forks, MN",10096
24220,27,56722,MN,"Grand Forks, ND-MN (Metro)","Euclid, MN",386
24220,27,56723,MN,"Grand Forks, ND-MN (Metro)","Fisher, MN",970
24220,27,56736,MN,"Grand Forks, ND-MN (Metro)","Mentor, MN",871
24220,27,56742,MN,"Grand Forks, ND-MN (Metro)","Oklee, MN",20
24220,27,56744,MN,"Grand Forks, ND-MN (Metro)","Oslo, MN",81
24220,27,56750,MN,"Grand Forks, ND-MN (Metro)","Red Lake Falls, MN",57
24220,27,56762,MN,"Grand Forks, ND-MN (Metro)","Warren, MN",383
24220,38,56744,ND,"Grand Forks, ND-MN (Metro)","Oslo, MN",25
24220,38,58201,ND,"Grand Forks, ND-MN (Metro)","Grand Forks, ND",34880
24220,38,58202,ND,"Grand Forks, ND-MN (Metro)","Grand Forks, ND",1839
24220,38,58203,ND,"Grand Forks, ND-MN (Metro)","Grand Forks, ND",18229
24220,38,58204,ND,"Grand Forks, ND-MN (Metro)","Grand Forks AFB, ND",2107
24220,38,58205,ND,"Grand Forks, ND-MN (Metro)","Grand Forks AFB, ND",260
24220,38,58212,ND,"Grand Forks, ND-MN (Metro)","Aneta, ND",19
24220,38,58214,ND,"Grand Forks, ND-MN (Metro)","Arvilla, ND",367
24220,38,58228,ND,"Grand Forks, ND-MN (Metro)","Emerado, ND",880
24220,38,58231,ND,"Grand Forks, ND-MN (Metro)","Fordville, ND",158
24220,38,58233,ND,"Grand Forks, ND-MN (Metro)","Forest River, ND",20
24220,38,58235,ND,"Grand Forks, ND-MN (Metro)","Gilby, ND",418
24220,38,58240,ND,"Grand Forks, ND-MN (Metro)","Hatton, ND",115
24220,38,58244,ND,"Grand Forks, ND-MN (Metro)","Inkster, ND",194
24220,38,58251,ND,"Grand Forks, ND-MN (Metro)","Larimore, ND",2049
24220,38,58256,ND,"Grand Forks, ND-MN (Metro)","Manvel, ND",872
24220,38,58258,ND,"Grand Forks, ND-MN (Metro)","Mekinock, ND",290
24220,38,58261,ND,"Grand Forks, ND-MN (Metro)","Minto, ND",69
24220,38,58266,ND,"Grand Forks, ND-MN (Metro)","Niagara, ND",178
24220,38,58267,ND,"Grand Forks, ND-MN (Metro)","Northwood, ND",1493
24220,38,58275,ND,"Grand Forks, ND-MN (Metro)","Reynolds, ND",411
24220,38,58278,ND,"Grand Forks, ND-MN (Metro)","Thompson, ND",1988
24260,31,68371,NE,"Grand Island, NE (Metro)","Henderson, NE",119
24260,31,68628,NE,"Grand Island, NE (Metro)","Clarks, NE",737
24260,31,68654,NE,"Grand Island, NE (Metro)","Polk, NE",34
24260,31,68663,NE,"Grand Island, NE (Metro)","Silver Creek, NE",586
24260,31,68801,NE,"Grand Island, NE (Metro)","Grand Island, NE",30005
24260,31,68803,NE,"Grand Island, NE (Metro)","Grand Island, NE",22560
24260,31,68810,NE,"Grand Island, NE (Metro)","Alda, NE",1109
24260,31,68816,NE,"Grand Island, NE (Metro)","Archer, NE",180
24260,31,68817,NE,"Grand Island, NE (Metro)","Ashton, NE",28
24260,31,68818,NE,"Grand Island, NE (Metro)","Aurora, NE",5431
24260,31,68820,NE,"Grand Island, NE (Metro)","Boelus, NE",391
24260,31,68824,NE,"Grand Island, NE (Metro)","Cairo, NE",1414
24260,31,68826,NE,"Grand Island, NE (Metro)","Central City, NE",3955
24260,31,68827,NE,"Grand Island, NE (Metro)","Chapman, NE",693
24260,31,68831,NE,"Grand Island, NE (Metro)","Dannebrog, NE",812
24260,31,68832,NE,"Grand Island, NE (Metro)","Doniphan, NE",1974
24260,31,68835,NE,"Grand Island, NE (Metro)","Elba, NE",485
24260,31,68838,NE,"Grand Island, NE (Metro)","Farwell, NE",301
24260,31,68841,NE,"Grand Island, NE (Metro)","Giltner, NE",610
24260,31,68843,NE,"Grand Island, NE (Metro)","Hampton, NE",806
24260,31,68846,NE,"Grand Island, NE (Metro)","Hordville, NE",296
24260,31,68854,NE,"Grand Island, NE (Metro)","Marquette, NE",731
24260,31,68864,NE,"Grand Island, NE (Metro)","Palmer, NE",930
24260,31,68865,NE,"Grand Island, NE (Metro)","Phillips, NE",894
24260,31,68872,NE,"Grand Island, NE (Metro)","Saint Libory, NE",853
24260,31,68873,NE,"Grand Island, NE (Metro)","St. Paul, NE",3289
24260,31,68876,NE,"Grand Island, NE (Metro)","Shelton, NE",70
24260,31,68882,NE,"Grand Island, NE (Metro)","Wolbach, NE",80
24260,31,68883,NE,"Grand Island, NE (Metro)","Wood River, NE",2317
24260,31,68944,NE,"Grand Island, NE (Metro)","Harvard, NE",55
24260,31,68956,NE,"Grand Island, NE (Metro)","Kenesaw, NE",51
24260,31,68980,NE,"Grand Island, NE (Metro)","Trumbull, NE",54
24300,8,81501,CO,"Grand Junction, CO (Metro)","Grand Junction, CO",23465
24300,8,81503,CO,"Grand Junction, CO (Metro)","Grand Junction, CO",15250
24300,8,81504,CO,"Grand Junction, CO (Metro)","Clifton, CO",28481
24300,8,81505,CO,"Grand Junction, CO (Metro)","Grand Junction, CO",9779
24300,8,81506,CO,"Grand Junction, CO (Metro)","Grand Junction, CO",10961
24300,8,81507,CO,"Grand Junction, CO (Metro)","Redlands, CO",15081
24300,8,81520,CO,"Grand Junction, CO (Metro)","Clifton, CO",13447
24300,8,81521,CO,"Grand Junction, CO (Metro)","Fruita, CO",15397
24300,8,81522,CO,"Grand Junction, CO (Metro)","Gateway, CO",139
24300,8,81523,CO,"Grand Junction, CO (Metro)","Glade Park, CO",763
24300,8,81524,CO,"Grand Junction, CO (Metro)","Loma, CO",2300
24300,8,81525,CO,"Grand Junction, CO (Metro)","Mack, CO",871
24300,8,81526,CO,"Grand Junction, CO (Metro)","Palisade, CO",5321
24300,8,81527,CO,"Grand Junction, CO (Metro)","Whitewater, CO",2073
24300,8,81624,CO,"Grand Junction, CO (Metro)","Collbran, CO",1537
24300,8,81630,CO,"Grand Junction, CO (Metro)","De Beque, CO",881
24300,8,81643,CO,"Grand Junction, CO (Metro)","Mesa, CO",793
24300,8,81646,CO,"Grand Junction, CO (Metro)","Molina, CO (PO Boxes)",184
24330,27,55709,MN,"Grand Rapiuds, MN (Micro)","Bovey, MN",4075
24330,27,55716,MN,"Grand Rapiuds, MN (Micro)","Calumet, MN",341
24330,27,55721,MN,"Grand Rapiuds, MN (Micro)","Cohasset, MN",3410
24330,27,55722,MN,"Grand Rapiuds, MN (Micro)","Coleraine, MN",1200
24330,27,55723,MN,"Grand Rapiuds, MN (Micro)","Cook, MN",243
24330,27,55736,MN,"Grand Rapiuds, MN (Micro)","Floodwood, MN",72
24330,27,55742,MN,"Grand Rapiuds, MN (Micro)","Goodland, MN",344
24330,27,55744,MN,"Grand Rapiuds, MN (Micro)","Grand Rapids, MN",20164
24330,27,55746,MN,"Grand Rapiuds, MN (Micro)","Hibbing, MN",60
24330,27,55748,MN,"Grand Rapiuds, MN (Micro)","Hill City, MN",267
24330,27,55752,MN,"Grand Rapiuds, MN (Micro)","Jacobson, MN",14
24330,27,55753,MN,"Grand Rapiuds, MN (Micro)","Keewatin, MN",989
24330,27,55764,MN,"Grand Rapiuds, MN (Micro)","Marble, MN",569
24330,27,55769,MN,"Grand Rapiuds, MN (Micro)","Nashwauk, MN",2313
24330,27,55775,MN,"Grand Rapiuds, MN (Micro)","Pengilly, MN",1205
24330,27,55781,MN,"Grand Rapiuds, MN (Micro)","Side Lake, MN",147
24330,27,55784,MN,"Grand Rapiuds, MN (Micro)","Swan River, MN",89
24330,27,55786,MN,"Grand Rapiuds, MN (Micro)","Taconite, MN",305
24330,27,55793,MN,"Grand Rapiuds, MN (Micro)","Warba, MN",615
24330,27,56628,MN,"Grand Rapiuds, MN (Micro)","Bigfork, MN",1681
24330,27,56630,MN,"Grand Rapiuds, MN (Micro)","Blackduck, MN",196
24330,27,56636,MN,"Grand Rapiuds, MN (Micro)","Deer River, MN",4791
24330,27,56637,MN,"Grand Rapiuds, MN (Micro)","Talmoon, MN",227
24330,27,56639,MN,"Grand Rapiuds, MN (Micro)","Effie, MN",445
24330,27,56657,MN,"Grand Rapiuds, MN (Micro)","Marcell, MN",304
24330,27,56659,MN,"Grand Rapiuds, MN (Micro)","Max, MN",54
24330,27,56661,MN,"Grand Rapiuds, MN (Micro)","Northome, MN",346
24330,27,56680,MN,"Grand Rapiuds, MN (Micro)","Spring Lake, MN",117
24330,27,56681,MN,"Grand Rapiuds, MN (Micro)","Squaw Lake, MN",318
24330,27,56688,MN,"Grand Rapiuds, MN (Micro)","Wirt, MN",157
24330,27,99999,MN,"Grand Rapiuds, MN (Micro)",99999,0
24340,26,48809,MI,"Grand Rapids-Wyoming, MI (Metro)","Belding, MI",1626
24340,26,48811,MI,"Grand Rapids-Wyoming, MI (Metro)","Carson City, MI",5268
24340,26,48815,MI,"Grand Rapids-Wyoming, MI (Metro)","Clarksville, MI",31
24340,26,48818,MI,"Grand Rapids-Wyoming, MI (Metro)","Crystal, MI",2407
24340,26,48829,MI,"Grand Rapids-Wyoming, MI (Metro)","Edmore, MI",3194
24340,26,48834,MI,"Grand Rapids-Wyoming, MI (Metro)","Fenwick, MI",1430
24340,26,48838,MI,"Grand Rapids-Wyoming, MI (Metro)","Greenville, MI",17834
24340,26,48845,MI,"Grand Rapids-Wyoming, MI (Metro)","Hubbardston, MI",81
24340,26,48849,MI,"Grand Rapids-Wyoming, MI (Metro)","Lake Odessa, MI",884
24340,26,48850,MI,"Grand Rapids-Wyoming, MI (Metro)","Lakeview, MI",3667
24340,26,48852,MI,"Grand Rapids-Wyoming, MI (Metro)","McBride, MI",150
24340,26,48877,MI,"Grand Rapids-Wyoming, MI (Metro)","Riverdale, MI",792
24340,26,48884,MI,"Grand Rapids-Wyoming, MI (Metro)","Sheridan, MI",4427
24340,26,48885,MI,"Grand Rapids-Wyoming, MI (Metro)","Sidney, MI",927
24340,26,48886,MI,"Grand Rapids-Wyoming, MI (Metro)","Six Lakes, MI",2065
24340,26,48888,MI,"Grand Rapids-Wyoming, MI (Metro)","Stanton, MI",6366
24340,26,48891,MI,"Grand Rapids-Wyoming, MI (Metro)","Vestaburg, MI",2985
24340,26,48897,MI,"Grand Rapids-Wyoming, MI (Metro)","Woodland, MI",1496
24340,26,49017,MI,"Grand Rapids-Wyoming, MI (Metro)","Battle Creek, MI",1525
24340,26,49021,MI,"Grand Rapids-Wyoming, MI (Metro)","Bellevue, MI",2106
24340,26,49046,MI,"Grand Rapids-Wyoming, MI (Metro)","Delton, MI",7281
24340,26,49050,MI,"Grand Rapids-Wyoming, MI (Metro)","Dowling, MI",1557
24340,26,49058,MI,"Grand Rapids-Wyoming, MI (Metro)","Hastings, MI",19127
24340,26,49060,MI,"Grand Rapids-Wyoming, MI (Metro)","Hickory Corners, MI",1174
24340,26,49073,MI,"Grand Rapids-Wyoming, MI (Metro)","Nashville, MI",4546
24340,26,49080,MI,"Grand Rapids-Wyoming, MI (Metro)","Plainwell, MI",2938
24340,26,49083,MI,"Grand Rapids-Wyoming, MI (Metro)","Richland, MI",24
24340,26,49301,MI,"Grand Rapids-Wyoming, MI (Metro)","Forest Hills, MI",18701
24340,26,49302,MI,"Grand Rapids-Wyoming, MI (Metro)","Alto, MI",7585
24340,26,49306,MI,"Grand Rapids-Wyoming, MI (Metro)","Belmont, MI",9244
24340,26,49310,MI,"Grand Rapids-Wyoming, MI (Metro)","Blanchard, MI",81
24340,26,49315,MI,"Grand Rapids-Wyoming, MI (Metro)","Byron Center, MI",19540
24340,26,49316,MI,"Grand Rapids-Wyoming, MI (Metro)","Caledonia, MI",18198
24340,26,49318,MI,"Grand Rapids-Wyoming, MI (Metro)","Casnovia, MI",450
24340,26,49319,MI,"Grand Rapids-Wyoming, MI (Metro)","Cedar Springs, MI",16181
24340,26,49321,MI,"Grand Rapids-Wyoming, MI (Metro)","Comstock Park, MI",16241
24340,26,49322,MI,"Grand Rapids-Wyoming, MI (Metro)","Coral, MI",1212
24340,26,49325,MI,"Grand Rapids-Wyoming, MI (Metro)","Freeport, MI",1725
24340,26,49326,MI,"Grand Rapids-Wyoming, MI (Metro)","Gowen, MI",3752
24340,26,49327,MI,"Grand Rapids-Wyoming, MI (Metro)","Grant, MI",45
24340,26,49329,MI,"Grand Rapids-Wyoming, MI (Metro)","Howard City, MI",7340
24340,26,49330,MI,"Grand Rapids-Wyoming, MI (Metro)","Kent City, MI",5100
24340,26,49331,MI,"Grand Rapids-Wyoming, MI (Metro)","Lowell, MI",14452
24340,26,49333,MI,"Grand Rapids-Wyoming, MI (Metro)","Middleville, MI",11186
24340,26,49336,MI,"Grand Rapids-Wyoming, MI (Metro)","Morley, MI",229
24340,26,49337,MI,"Grand Rapids-Wyoming, MI (Metro)","Newaygo, MI",228
24340,26,49339,MI,"Grand Rapids-Wyoming, MI (Metro)","Pierson, MI",2283
24340,26,49341,MI,"Grand Rapids-Wyoming, MI (Metro)","Rockford, MI",33737
24340,26,49343,MI,"Grand Rapids-Wyoming, MI (Metro)","Sand Lake, MI",3737
24340,26,49344,MI,"Grand Rapids-Wyoming, MI (Metro)","Shelbyville, MI",1398
24340,26,49345,MI,"Grand Rapids-Wyoming, MI (Metro)","Sparta, MI",13040
24340,26,49347,MI,"Grand Rapids-Wyoming, MI (Metro)","Trufant, MI",1257
24340,26,49348,MI,"Grand Rapids-Wyoming, MI (Metro)","Wayland, MI",2256
24340,26,49401,MI,"Grand Rapids-Wyoming, MI (Metro)","Allendale, MI",20735
24340,26,49403,MI,"Grand Rapids-Wyoming, MI (Metro)","Conklin, MI",2373
24340,26,49404,MI,"Grand Rapids-Wyoming, MI (Metro)","Coopersville, MI",8129
24340,26,49415,MI,"Grand Rapids-Wyoming, MI (Metro)","Fruitport, MI",582
24340,26,49417,MI,"Grand Rapids-Wyoming, MI (Metro)","Grand Haven, MI",29183
24340,26,49418,MI,"Grand Rapids-Wyoming, MI (Metro)","Grandville, MI",27417
24340,26,49423,MI,"Grand Rapids-Wyoming, MI (Metro)","Holland, MI",29447
24340,26,49424,MI,"Grand Rapids-Wyoming, MI (Metro)","Holland, MI",44760
24340,26,49426,MI,"Grand Rapids-Wyoming, MI (Metro)","Hudsonville, MI",33219
24340,26,49428,MI,"Grand Rapids-Wyoming, MI (Metro)","Jenison, MI",25420
24340,26,49434,MI,"Grand Rapids-Wyoming, MI (Metro)","Macatawa, MI (PO Boxes)",15
24340,26,49435,MI,"Grand Rapids-Wyoming, MI (Metro)","Marne, MI",3549
24340,26,49448,MI,"Grand Rapids-Wyoming, MI (Metro)","Nunica, MI",3067
24340,26,49451,MI,"Grand Rapids-Wyoming, MI (Metro)","Ravenna, MI",202
24340,26,49456,MI,"Grand Rapids-Wyoming, MI (Metro)","Spring Lake, MI",17496
24340,26,49460,MI,"Grand Rapids-Wyoming, MI (Metro)","West Olive, MI",8126
24340,26,49464,MI,"Grand Rapids-Wyoming, MI (Metro)","Zeeland, MI",27108
24340,26,49503,MI,"Grand Rapids-Wyoming, MI (Metro)","Grand Rapids, MI",35940
24340,26,49504,MI,"Grand Rapids-Wyoming, MI (Metro)","Grand Rapids, MI",39994
24340,26,49505,MI,"Grand Rapids-Wyoming, MI (Metro)","Grand Rapids, MI",31216
24340,26,49506,MI,"Grand Rapids-Wyoming, MI (Metro)","Grand Rapids, MI",31354
24340,26,49507,MI,"Grand Rapids-Wyoming, MI (Metro)","Grand Rapids, MI",35459
24340,26,49508,MI,"Grand Rapids-Wyoming, MI (Metro)","Kentwood, MI",39148
24340,26,49509,MI,"Grand Rapids-Wyoming, MI (Metro)","Wyoming, MI",26720
24340,26,49512,MI,"Grand Rapids-Wyoming, MI (Metro)","Kentwood, MI",15448
24340,26,49519,MI,"Grand Rapids-Wyoming, MI (Metro)","Wyoming, MI",27424
24340,26,49525,MI,"Grand Rapids-Wyoming, MI (Metro)","Northview, MI",27383
24340,26,49534,MI,"Grand Rapids-Wyoming, MI (Metro)","Walker, MI",21570
24340,26,49544,MI,"Grand Rapids-Wyoming, MI (Metro)","Walker, MI",8944
24340,26,49546,MI,"Grand Rapids-Wyoming, MI (Metro)","Grand Rapids, MI",31880
24340,26,49548,MI,"Grand Rapids-Wyoming, MI (Metro)","Wyoming, MI",30524
24340,26,99999,MI,"Grand Rapids-Wyoming, MI (Metro)",99999,0
24380,35,87005,NM,"Grants, NM (Micro)","Bluewater Village, NM",799
24380,35,87007,NM,"Grants, NM (Micro)","Paraje, NM",1080
24380,35,87014,NM,"Grants, NM (Micro)","Cubero, NM",652
24380,35,87020,NM,"Grants, NM (Micro)","Grants, NM",11347
24380,35,87021,NM,"Grants, NM (Micro)","Milan, NM",3472
24380,35,87026,NM,"Grants, NM (Micro)","Laguna, NM",1891
24380,35,87034,NM,"Grants, NM (Micro)","Skyline-Ganipa, NM",2207
24380,35,87038,NM,"Grants, NM (Micro)","Laguna, NM",616
24380,35,87040,NM,"Grants, NM (Micro)","Paguate, NM",496
24380,35,87045,NM,"Grants, NM (Micro)","Prewitt, NM",43
24380,35,87049,NM,"Grants, NM (Micro)","Acomita Lake, NM",973
24380,35,87051,NM,"Grants, NM (Micro)","San Rafael, NM",969
24380,35,87315,NM,"Grants, NM (Micro)","Fence Lake, NM",149
24380,35,87321,NM,"Grants, NM (Micro)","Ramah, NM",1622
24380,35,87323,NM,"Grants, NM (Micro)","Thoreau, NM",259
24380,35,87327,NM,"Grants, NM (Micro)","Zuni Pueblo, NM",6
24380,35,87357,NM,"Grants, NM (Micro)","Pinehill, NM",604
24380,35,87829,NM,"Grants, NM (Micro)","Quemado, NM",18
24380,35,99999,NM,"Grants, NM (Micro)",99999,10
24420,41,97497,OR,"Grants Pass, OR (Metro)","Wolf Creek, OR",1513
24420,41,97523,OR,"Grants Pass, OR (Metro)","Cave Junction, OR",6264
24420,41,97526,OR,"Grants Pass, OR (Metro)","Grants Pass, OR",34026
24420,41,97527,OR,"Grants Pass, OR (Metro)","Grants Pass, OR",32249
24420,41,97531,OR,"Grants Pass, OR (Metro)","Kerby, OR",522
24420,41,97532,OR,"Grants Pass, OR (Metro)","Merlin, OR",2378
24420,41,97534,OR,"Grants Pass, OR (Metro)","OBrien, OR",756
24420,41,97538,OR,"Grants Pass, OR (Metro)","Selma, OR",2063
24420,41,97543,OR,"Grants Pass, OR (Metro)","Wilderville, OR",736
24420,41,97544,OR,"Grants Pass, OR (Metro)","Williams, OR",2206
24420,41,99999,OR,"Grants Pass, OR (Metro)",99999,0
24460,20,67450,KS,"Great Bend, KS (Micro)","Holyrood, KS",9
24460,20,67511,KS,"Great Bend, KS (Micro)","Albert, KS",250
24460,20,67525,KS,"Great Bend, KS (Micro)","Claflin, KS",1103
24460,20,67526,KS,"Great Bend, KS (Micro)","Ellinwood, KS",2688
24460,20,67530,KS,"Great Bend, KS (Micro)","Great Bend, KS",19608
24460,20,67544,KS,"Great Bend, KS (Micro)","Hoisington, KS",3216
24460,20,67564,KS,"Great Bend, KS (Micro)","Olmitz, KS",308
24460,20,67565,KS,"Great Bend, KS (Micro)","Otis, KS",81
24460,20,67567,KS,"Great Bend, KS (Micro)","Pawnee Rock, KS",373
24460,20,67665,KS,"Great Bend, KS (Micro)","Russell, KS",38
24500,30,59401,MT,"Great Falls, MT (Metro)","Great Falls, MT",13774
24500,30,59404,MT,"Great Falls, MT (Metro)","Great Falls, MT",26817
24500,30,59405,MT,"Great Falls, MT (Metro)","Great Falls, MT",31438
24500,30,59412,MT,"Great Falls, MT (Metro)","Belt, MT",1747
24500,30,59414,MT,"Great Falls, MT (Metro)","Black Eagle, MT",904
24500,30,59421,MT,"Great Falls, MT (Metro)","Cascade, MT",1705
24500,30,59440,MT,"Great Falls, MT (Metro)","Floweree, MT",70
24500,30,59443,MT,"Great Falls, MT (Metro)","Fort Shaw, MT",566
24500,30,59463,MT,"Great Falls, MT (Metro)","Monarch, MT",169
24500,30,59465,MT,"Great Falls, MT (Metro)","Neihart, MT",52
24500,30,59468,MT,"Great Falls, MT (Metro)","Power, MT",85
